status,purpose,home,catlon,catinc
Charged Off,crcard,own,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,purchase,rent,higloan,higinc
Charged Off,business,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,other,own,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,business,own,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,other,mortgage,lowloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,purchase,mortgage,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,other,mortgage,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,business,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,purchase,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,other,mortgage,lowloan,higinc
Charged Off,other,mortgage,lowloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,other,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,medical,rent,lowloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,mortgage,lowloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,other,rent,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,rent,higloan,higinc
Charged Off,purchase,mortgage,lowloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,renovation,rent,higloan,higinc
Charged Off,purchase,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,business,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,purchase,mortgage,lowloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,rent,lowloan,higinc
Charged Off,debt,rent,lowloan,higinc
Charged Off,renovation,mortgage,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,other,rent,lowloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,other,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,other,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,purchase,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,business,rent,midloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,purchase,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,purchase,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,purchase,mortgage,midloan,higinc
Charged Off,purchase,own,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,purchase,rent,higloan,higinc
Charged Off,other,own,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,purchase,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,business,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,purchase,mortgage,lowloan,higinc
Charged Off,debt,rent,lowloan,higinc
Charged Off,medical,mortgage,lowloan,higinc
Charged Off,other,mortgage,lowloan,higinc
Charged Off,debt,rent,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,other,rent,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,purchase,rent,lowloan,higinc
Charged Off,renovation,mortgage,lowloan,higinc
Charged Off,other,own,lowloan,higinc
Charged Off,crcard,rent,lowloan,higinc
Charged Off,crcard,mortgage,lowloan,higinc
Charged Off,other,rent,lowloan,higinc
Charged Off,crcard,mortgage,lowloan,higinc
Charged Off,business,rent,lowloan,higinc
Charged Off,renovation,mortgage,lowloan,higinc
Charged Off,other,rent,lowloan,higinc
Charged Off,debt,mortgage,lowloan,higinc
Charged Off,renovation,mortgage,lowloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,purchase,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,business,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,purchase,rent,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,medical,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,business,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,medical,rent,midloan,higinc
Charged Off,business,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,crcard,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,purchase,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,other,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,crcard,mortgage,midloan,higinc
Charged Off,purchase,rent,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,other,mortgage,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,renovation,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,debt,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,purchase,own,midloan,higinc
Charged Off,debt,mortgage,midloan,higinc
Charged Off,crcard,own,midloan,higinc
Charged Off,purchase,rent,midloan,higinc
Charged Off,debt,rent,midloan,higinc
Charged Off,business,rent,midloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,other,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,business,mortgage,higloan,higinc
Charged Off,debt,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,own,higloan,higinc
Charged Off,medical,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,rent,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,renovation,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,mortgage,higloan,higinc
Charged Off,debt,mortgage,higloan,higinc
Charged Off,crcard,own,higloan,higinc
